CustomerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,Churn_Binary,Cluster
4283,Female,0,No,54,Yes,Yes,Fiber optic,One year,110,Yes,1,2
4284,Female,0,No,33,Yes,No,Fiber optic,Month-to-month,83,Yes,1,0
4285,Male,0,Yes,21,Yes,No,Fiber optic,Month-to-month,76,No,0,0
4286,Female,1,No,55,Yes,Yes,DSL,Two year,100,Yes,1,3
4287,Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,75,Yes,1,0
4288,Male,0,No,44,Yes,Yes,Fiber optic,One year,69,No,0,2
4289,Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,87,No,0,2
4290,Male,0,Yes,13,Yes,No,DSL,Two year,62,No,0,0
4291,Female,0,Yes,36,Yes,No,DSL,Month-to-month,104,No,0,2
4292,Male,0,No,71,Yes,Yes,Fiber optic,Two year,26,No,0,1
4293,Male,1,No,9,Yes,Yes,Fiber optic,Month-to-month,100,Yes,1,3
4294,Female,0,No,46,Yes,No,Fiber optic,Month-to-month,55,No,0,2
4295,Female,1,No,61,Yes,No,Fiber optic,One year,104,Yes,1,3
4296,Male,1,No,72,Yes,No,DSL,One year,77,No,0,3
4297,Male,0,No,11,Yes,Yes,DSL,Month-to-month,75,Yes,1,0
4298,Female,0,No,2,Yes,Yes,DSL,Two year,70,No,0,0
4299,Male,0,No,2,Yes,No,DSL,Month-to-month,19,No,0,1
4300,Female,0,No,4,Yes,Yes,DSL,Month-to-month,79,Yes,1,0
4301,Male,0,No,3,Yes,Yes,DSL,One year,49,Yes,1,0
4302,Female,0,No,3,No,No,DSL,Two year,35,No,0,1
4303,Female,0,No,43,Yes,No,Fiber optic,One year,65,No,0,2
4304,Female,0,Yes,61,Yes,Yes,DSL,Two year,20,No,0,1
4305,Female,1,No,49,Yes,No,DSL,One year,91,Yes,1,3
4306,Female,0,No,34,Yes,No,DSL,Two year,64,No,0,0
4307,Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,50,No,0,0
4308,Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,46,Yes,1,0
4309,Female,0,No,61,Yes,No,Fiber optic,Month-to-month,86,No,0,2
4310,Female,0,Yes,4,Yes,No,DSL,Month-to-month,74,Yes,1,0
4311,Male,0,No,59,Yes,No,DSL,Two year,69,No,0,2
4312,Male,0,Yes,4,Yes,No,DSL,Month-to-month,45,No,0,1
4313,Male,0,Yes,0,Yes,No,DSL,Two year,20,No,0,1
4314,Male,0,No,22,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4315,Female,0,No,72,Yes,Yes,Fiber optic,Month-to-month,85,No,0,2
4316,Male,0,Yes,15,No,No,Fiber optic,Month-to-month,30,No,0,1
4317,Female,0,No,1,Yes,Yes,DSL,Two year,19,Yes,1,1
4318,Female,0,No,57,Yes,No,DSL,One year,95,Yes,1,2
4319,Male,0,Yes,39,Yes,No,DSL,One year,86,Yes,1,2
4320,Female,1,No,6,Yes,Yes,Fiber optic,One year,20,No,0,3
4321,Female,0,No,16,Yes,No,DSL,One year,63,No,0,0
4322,Female,0,Yes,39,No,Yes,Fiber optic,Month-to-month,30,Yes,1,1
4323,Male,0,Yes,4,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4324,Male,0,No,59,Yes,Yes,Fiber optic,One year,107,Yes,1,2
4325,Female,0,Yes,69,Yes,No,DSL,Month-to-month,84,No,0,2
4326,Male,0,Yes,24,Yes,No,DSL,Month-to-month,70,No,0,0
4327,Male,0,Yes,6,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4328,Male,0,No,9,Yes,No,Fiber optic,Month-to-month,94,No,0,0
4329,Female,0,Yes,8,Yes,Yes,DSL,Month-to-month,20,No,0,1
4330,Female,0,No,30,Yes,Yes,Fiber optic,Month-to-month,20,Yes,1,1
4331,Male,0,Yes,62,Yes,No,Fiber optic,Month-to-month,71,No,0,2
4332,Female,0,No,35,Yes,Yes,DSL,Two year,21,No,0,1
4333,Female,0,Yes,55,Yes,Yes,DSL,Two year,19,No,0,1
4334,Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,61,No,0,0
4335,Male,1,No,29,Yes,No,Fiber optic,Month-to-month,94,Yes,1,3
4336,Male,0,No,2,Yes,No,Fiber optic,Month-to-month,75,No,0,0
4337,Male,1,No,33,No,Yes,Fiber optic,Two year,55,No,0,3
4338,Male,0,No,5,Yes,Yes,Fiber optic,Month-to-month,76,Yes,1,0
4339,Female,0,No,1,Yes,No,DSL,Month-to-month,69,Yes,1,0
4340,Female,0,No,72,Yes,Yes,DSL,One year,106,No,0,2
4341,Male,1,No,43,Yes,No,DSL,Month-to-month,90,Yes,1,3
4342,Female,0,No,10,Yes,No,DSL,Month-to-month,75,Yes,1,0
4343,Female,0,No,70,Yes,Yes,DSL,Two year,26,No,0,1
4344,Male,0,No,24,Yes,Yes,Fiber optic,Month-to-month,96,Yes,1,0
4345,Female,0,No,23,Yes,Yes,DSL,Two year,20,No,0,1
4346,Female,0,Yes,43,No,No,DSL,One year,51,No,0,1
4347,Female,0,No,1,Yes,Yes,DSL,Month-to-month,19,Yes,1,1
4348,Male,0,No,24,Yes,No,Fiber optic,Two year,80,Yes,1,0
4349,Female,1,Yes,65,Yes,No,DSL,Month-to-month,104,No,0,3
4350,Female,0,Yes,56,Yes,Yes,Fiber optic,Month-to-month,110,No,0,2
4351,Male,1,No,1,Yes,No,DSL,Month-to-month,79,Yes,1,3
4352,Male,1,No,28,Yes,No,DSL,Month-to-month,106,No,0,3
4353,Female,0,No,13,No,Yes,Fiber optic,Month-to-month,29,No,0,1
4354,Female,0,No,8,Yes,No,Fiber optic,Month-to-month,80,Yes,1,0
4355,Female,0,No,3,Yes,No,DSL,Two year,70,No,0,0
4356,Male,0,No,1,Yes,Yes,DSL,Month-to-month,20,Yes,1,1
4357,Female,1,No,26,Yes,No,DSL,Month-to-month,89,Yes,1,3
4358,Male,1,No,1,Yes,No,DSL,Month-to-month,76,Yes,1,3
4359,Female,0,No,5,Yes,No,DSL,One year,20,No,0,1
4360,Male,0,No,28,Yes,Yes,Fiber optic,Month-to-month,94,Yes,1,0
4361,Female,0,No,11,Yes,Yes,Fiber optic,Month-to-month,59,No,0,0
4362,Female,1,No,11,Yes,No,DSL,One year,104,Yes,1,3
4363,Female,1,No,66,Yes,No,DSL,One year,80,Yes,1,3
4364,Male,0,No,56,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
4365,Female,1,No,53,Yes,Yes,DSL,Two year,25,No,0,3
4366,Female,0,Yes,3,No,Yes,DSL,Two year,31,Yes,1,1
4367,Female,1,No,72,Yes,Yes,Fiber optic,Month-to-month,117,No,0,3
4368,Female,0,No,6,Yes,No,DSL,One year,71,No,0,0
4369,Female,0,Yes,71,Yes,No,Fiber optic,Month-to-month,115,No,0,2
4370,Male,0,No,15,Yes,No,DSL,Month-to-month,20,No,0,1
4371,Female,1,No,57,Yes,No,DSL,One year,70,No,0,3
4372,Male,0,No,68,Yes,Yes,DSL,One year,25,No,0,1
4373,Female,0,No,13,No,No,DSL,Month-to-month,31,Yes,1,1
4374,Female,0,Yes,71,Yes,No,DSL,One year,25,No,0,1
4375,Male,0,No,5,No,No,DSL,Two year,40,Yes,1,1
4376,Male,0,No,18,Yes,Yes,Fiber optic,One year,90,No,0,0
4377,Male,0,Yes,36,Yes,No,Fiber optic,One year,95,No,0,2
4378,Male,0,No,63,Yes,No,Fiber optic,Month-to-month,85,No,0,2
4379,Male,0,Yes,39,No,No,DSL,One year,55,No,0,1
4380,Female,0,No,3,Yes,Yes,Fiber optic,Two year,20,No,0,1
4381,Male,0,No,32,Yes,No,DSL,Two year,20,No,0,1
4382,Male,1,No,4,Yes,Yes,Fiber optic,Month-to-month,70,No,0,3
4383,Female,1,No,32,Yes,Yes,DSL,Month-to-month,93,Yes,1,3
4384,Male,1,No,15,Yes,Yes,DSL,One year,74,Yes,1,3
4385,Female,1,No,5,Yes,No,Fiber optic,Month-to-month,81,Yes,1,3
4386,Female,0,Yes,9,Yes,No,DSL,One year,20,No,0,1
4387,Female,0,Yes,31,Yes,No,DSL,Two year,81,No,0,0
4388,Female,0,No,1,Yes,No,DSL,Month-to-month,50,No,0,0
4389,Male,0,Yes,1,Yes,No,DSL,Two year,81,No,0,0
4390,Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,100,No,0,0
4391,Female,0,No,35,Yes,No,DSL,Month-to-month,23,No,0,1
4392,Female,0,No,5,Yes,No,DSL,Month-to-month,20,No,0,1
4393,Male,0,Yes,3,Yes,No,DSL,Month-to-month,50,Yes,1,0
4394,Male,0,No,12,Yes,Yes,Fiber optic,Month-to-month,49,No,0,0
4395,Male,0,Yes,56,Yes,Yes,DSL,Month-to-month,24,No,0,1
4396,Male,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,25,No,0,1
4397,Female,0,No,1,Yes,No,DSL,Month-to-month,69,Yes,1,0
4398,Male,0,No,1,Yes,Yes,Fiber optic,Two year,85,Yes,1,0
4399,Female,0,No,26,Yes,Yes,DSL,Two year,90,No,0,0
4400,Female,0,No,13,No,Yes,Fiber optic,Month-to-month,49,No,0,1
4401,Female,0,Yes,15,Yes,No,DSL,Month-to-month,66,No,0,0
4402,Male,1,No,68,Yes,Yes,Fiber optic,Month-to-month,96,No,0,3
4403,Female,1,No,27,Yes,No,DSL,Month-to-month,101,Yes,1,3
4404,Female,1,No,5,Yes,Yes,DSL,Month-to-month,69,No,0,3
4405,Female,0,No,64,Yes,No,Fiber optic,Month-to-month,25,No,0,1
4406,Female,0,No,16,Yes,No,Fiber optic,Month-to-month,65,Yes,1,0
4407,Female,0,No,2,Yes,Yes,DSL,Month-to-month,80,Yes,1,0
4408,Female,0,No,52,No,No,DSL,Month-to-month,39,No,0,1
4409,Female,0,No,15,Yes,Yes,DSL,Two year,25,No,0,1
4410,Female,0,Yes,41,Yes,No,DSL,Two year,109,No,0,2
4411,Male,1,No,20,Yes,No,Fiber optic,Month-to-month,71,Yes,1,3
4412,Female,0,No,32,Yes,No,DSL,Month-to-month,19,No,0,1
4413,Male,0,No,1,Yes,Yes,DSL,One year,50,Yes,1,0
4414,Female,0,Yes,72,Yes,No,Fiber optic,Month-to-month,83,No,0,2
4415,Female,0,Yes,34,Yes,No,DSL,Month-to-month,85,No,0,2
4416,Male,0,Yes,44,Yes,Yes,DSL,Two year,20,No,0,1
4417,Male,0,No,72,Yes,Yes,DSL,Month-to-month,75,No,0,2
4418,Male,0,Yes,8,Yes,No,Fiber optic,Month-to-month,95,No,0,0
4419,Male,0,No,7,No,No,DSL,One year,34,No,0,1
4420,Male,0,Yes,59,Yes,No,DSL,Month-to-month,20,No,0,1
4421,Female,0,No,3,Yes,No,DSL,One year,97,Yes,1,0
4422,Female,0,No,41,Yes,Yes,Fiber optic,Month-to-month,99,No,0,2
4423,Female,0,No,61,Yes,No,Fiber optic,One year,25,No,0,1
4424,Male,0,No,29,Yes,No,DSL,Month-to-month,80,Yes,1,0
4425,Female,0,Yes,48,Yes,No,DSL,Month-to-month,20,No,0,1
4426,Male,0,No,1,Yes,Yes,DSL,Month-to-month,20,Yes,1,1
4427,Male,0,Yes,64,Yes,Yes,Fiber optic,One year,25,No,0,1
4428,Male,0,No,58,Yes,No,Fiber optic,Two year,21,No,0,1
4429,Male,0,No,29,Yes,Yes,Fiber optic,Month-to-month,85,No,0,0
4430,Male,1,No,7,Yes,Yes,DSL,Two year,95,Yes,1,3
4431,Male,0,No,67,Yes,No,DSL,Month-to-month,111,No,0,2
4432,Male,0,No,5,Yes,No,Fiber optic,Month-to-month,70,Yes,1,0
4433,Female,0,No,27,Yes,No,DSL,Two year,53,No,0,0
4434,Male,0,No,4,No,Yes,Fiber optic,Month-to-month,49,Yes,1,0
4435,Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
4436,Female,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
4437,Male,0,Yes,6,Yes,No,DSL,Month-to-month,20,No,0,1
4438,Male,0,Yes,1,No,Yes,Fiber optic,Two year,34,No,0,1
4439,Male,0,No,49,Yes,Yes,DSL,Two year,84,Yes,1,2
4440,Female,0,No,2,Yes,No,DSL,Two year,55,Yes,1,0
4441,Male,0,Yes,16,Yes,No,DSL,Two year,85,No,0,0
4442,Female,0,Yes,1,Yes,No,DSL,Two year,25,No,0,1
4443,Male,0,No,25,Yes,No,Fiber optic,Month-to-month,70,No,0,0
4444,Male,0,Yes,25,Yes,No,DSL,Month-to-month,54,No,0,1
4445,Female,0,No,72,Yes,No,DSL,Month-to-month,111,No,0,2
4446,Male,0,No,10,Yes,Yes,Fiber optic,Two year,20,No,0,1
4447,Male,0,No,54,Yes,No,Fiber optic,Month-to-month,84,No,0,2
4448,Male,1,Yes,1,Yes,Yes,Fiber optic,Month-to-month,49,Yes,1,3
4449,Female,0,No,66,Yes,Yes,Fiber optic,Month-to-month,67,No,0,2
4450,Male,0,No,4,Yes,Yes,Fiber optic,Two year,66,No,0,0
4451,Female,0,No,7,Yes,Yes,DSL,Month-to-month,20,No,0,1
4452,Male,1,No,69,No,Yes,Fiber optic,Month-to-month,57,No,0,3
4453,Female,0,No,8,Yes,No,DSL,Two year,96,Yes,1,0
4454,Male,0,No,25,Yes,Yes,Fiber optic,Month-to-month,56,No,0,0
4455,Male,1,No,37,Yes,No,DSL,Month-to-month,101,Yes,1,3
4456,Male,0,Yes,1,Yes,No,DSL,Month-to-month,20,No,0,1
4457,Male,0,Yes,4,Yes,Yes,DSL,Two year,24,No,0,1
4458,Male,0,No,10,No,No,Fiber optic,Month-to-month,34,Yes,1,1
4459,Female,0,No,13,No,Yes,Fiber optic,Month-to-month,35,No,0,1
4460,Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,79,No,0,0
4461,Male,0,No,61,Yes,No,Fiber optic,Month-to-month,25,No,0,1
4462,Male,0,No,65,Yes,No,Fiber optic,Month-to-month,99,No,0,2
4463,Male,0,No,56,Yes,Yes,Fiber optic,Month-to-month,65,No,0,2
4464,Male,0,No,51,Yes,No,Fiber optic,Month-to-month,81,No,0,2
4465,Male,0,Yes,43,Yes,No,Fiber optic,Month-to-month,91,No,0,2
4466,Female,0,No,1,Yes,No,DSL,One year,50,No,0,0
4467,Female,0,No,3,Yes,No,Fiber optic,Month-to-month,54,No,0,0
4468,Female,0,No,19,No,Yes,DSL,One year,40,No,0,1
4469,Male,0,No,45,Yes,Yes,DSL,Month-to-month,108,No,0,2
4470,Female,1,No,68,Yes,No,Fiber optic,One year,100,Yes,1,3
4471,Female,0,No,1,Yes,No,DSL,Month-to-month,20,Yes,1,1
4472,Female,0,Yes,32,Yes,Yes,Fiber optic,Month-to-month,90,No,0,2
4473,Male,0,Yes,59,No,No,Fiber optic,Two year,35,No,0,1
4474,Male,0,Yes,45,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
4475,Male,1,No,24,Yes,No,DSL,Two year,104,Yes,1,3
4476,Male,0,Yes,63,Yes,No,DSL,Month-to-month,89,No,0,2
4477,Male,1,No,29,Yes,No,DSL,Month-to-month,52,No,0,3
4478,Male,0,Yes,55,Yes,No,DSL,One year,86,No,0,2
4479,Female,0,No,8,Yes,No,DSL,Month-to-month,85,Yes,1,0
4480,Male,0,No,34,No,Yes,DSL,Two year,25,No,0,1
4481,Female,0,No,1,Yes,No,Fiber optic,Month-to-month,70,Yes,1,0
4482,Male,0,No,10,Yes,No,DSL,Month-to-month,55,No,0,0
4483,Male,0,Yes,71,Yes,Yes,Fiber optic,Month-to-month,73,No,0,2
4484,Male,0,No,5,Yes,Yes,DSL,Two year,56,No,0,0
4485,Male,0,No,31,Yes,No,Fiber optic,Month-to-month,79,No,0,0
4486,Female,0,No,1,Yes,Yes,DSL,Two year,75,Yes,1,0
4487,Male,0,No,20,Yes,Yes,Fiber optic,Month-to-month,89,Yes,1,0
4488,Female,0,Yes,19,Yes,Yes,DSL,One year,20,No,0,1
4489,Male,0,Yes,72,Yes,No,Fiber optic,Month-to-month,113,No,0,2
4490,Female,0,Yes,11,Yes,Yes,DSL,One year,25,No,0,1
4491,Male,0,No,4,Yes,Yes,Fiber optic,One year,90,Yes,1,0
4492,Female,0,No,25,Yes,No,DSL,Month-to-month,105,Yes,1,0
4493,Male,1,No,45,Yes,Yes,DSL,Two year,25,No,0,3
4494,Female,1,No,64,Yes,Yes,DSL,Two year,109,No,0,3
4495,Male,0,No,4,Yes,No,Fiber optic,Month-to-month,21,No,0,1
4496,Male,0,No,34,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4497,Female,0,Yes,48,Yes,Yes,DSL,Two year,70,No,0,2
4498,Female,0,No,24,Yes,No,Fiber optic,One year,80,No,0,0
4499,Male,1,No,8,Yes,No,DSL,One year,61,No,0,3
4500,Female,0,Yes,67,Yes,Yes,Fiber optic,Month-to-month,104,No,0,2
4501,Male,0,No,14,Yes,No,Fiber optic,One year,67,No,0,0
4502,Female,1,No,10,No,No,DSL,Two year,30,Yes,1,3
4503,Male,0,Yes,42,Yes,Yes,Fiber optic,Month-to-month,97,No,0,2
4504,Female,0,Yes,15,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
4505,Female,0,No,2,Yes,No,DSL,One year,46,No,0,0
4506,Female,0,Yes,45,Yes,Yes,DSL,Two year,105,No,0,2
4507,Female,0,Yes,4,Yes,Yes,DSL,Two year,84,Yes,1,0
4508,Female,0,Yes,67,Yes,No,DSL,Month-to-month,109,Yes,1,2
4509,Male,0,No,12,Yes,No,DSL,Month-to-month,57,Yes,1,0
4510,Male,0,No,60,Yes,No,Fiber optic,Month-to-month,96,Yes,1,2
4511,Male,0,Yes,1,Yes,Yes,DSL,Month-to-month,51,Yes,1,0
4512,Female,1,No,1,Yes,No,DSL,One year,71,No,0,3
4513,Female,0,No,1,Yes,Yes,DSL,Two year,20,Yes,1,1
4514,Male,0,Yes,8,Yes,Yes,DSL,Two year,43,No,0,1
4515,Male,1,No,5,Yes,No,Fiber optic,Month-to-month,90,Yes,1,3
4516,Male,0,No,1,Yes,No,Fiber optic,Month-to-month,69,Yes,1,0
4517,Female,0,Yes,58,Yes,Yes,DSL,Two year,20,No,0,1
4518,Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,109,No,0,2
4519,Female,0,Yes,23,Yes,Yes,Fiber optic,Month-to-month,25,No,0,1
4520,Male,0,No,5,Yes,Yes,Fiber optic,One year,96,Yes,1,0
4521,Male,0,No,70,No,No,DSL,Month-to-month,39,No,0,1
4522,Female,0,Yes,12,Yes,No,DSL,Month-to-month,84,Yes,1,0
4523,Female,0,No,7,Yes,No,DSL,One year,70,No,0,0
4524,Male,0,No,1,Yes,No,Fiber optic,Month-to-month,46,Yes,1,0
4525,Male,0,Yes,44,No,Yes,Fiber optic,Month-to-month,54,No,0,1
4526,Male,0,Yes,46,Yes,No,Fiber optic,Month-to-month,81,No,0,2
4527,Male,0,No,20,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4528,Male,1,Yes,32,Yes,No,Fiber optic,Two year,94,No,0,3
4529,Male,0,No,1,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4530,Female,0,No,67,Yes,No,DSL,Month-to-month,85,No,0,2
4531,Female,1,No,29,Yes,No,DSL,Two year,99,Yes,1,3
4532,Female,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,23,No,0,1
4533,Male,1,No,12,Yes,Yes,Fiber optic,Month-to-month,101,Yes,1,3
4534,Male,0,Yes,27,Yes,Yes,Fiber optic,Two year,72,No,0,0
4535,Male,0,Yes,56,Yes,No,DSL,Month-to-month,116,No,0,2
4536,Female,0,Yes,62,Yes,Yes,Fiber optic,Month-to-month,100,Yes,1,2
4537,Male,0,No,11,No,No,Fiber optic,Month-to-month,35,No,0,1
4538,Male,1,No,30,Yes,No,DSL,Month-to-month,75,No,0,3
4539,Female,0,No,40,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4540,Male,1,No,38,No,Yes,DSL,Two year,25,No,0,3
4541,Female,0,No,28,No,No,DSL,Month-to-month,30,No,0,1
4542,Female,0,No,1,Yes,Yes,DSL,Month-to-month,94,Yes,1,0
4543,Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,45,No,0,0
4544,Female,0,Yes,24,Yes,No,DSL,One year,78,No,0,0
4545,Male,1,No,72,Yes,No,Fiber optic,Month-to-month,25,No,0,3
4546,Male,0,No,3,Yes,No,DSL,Month-to-month,82,No,0,0
4547,Female,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,116,No,0,2
4548,Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,25,No,0,1
4549,Female,0,No,3,Yes,No,Fiber optic,Month-to-month,76,No,0,0
4550,Female,1,No,1,Yes,Yes,Fiber optic,Month-to-month,50,Yes,1,3
4551,Male,0,No,43,Yes,Yes,DSL,Two year,78,Yes,1,2
4552,Female,0,No,10,No,Yes,Fiber optic,Month-to-month,41,No,0,1
4553,Female,1,No,2,Yes,No,DSL,Month-to-month,44,No,0,3
4554,Male,0,No,15,Yes,Yes,Fiber optic,Two year,19,No,0,1
4555,Female,1,No,3,Yes,No,Fiber optic,Month-to-month,75,No,0,3
4556,Female,0,No,65,No,No,DSL,Two year,60,No,0,2
4557,Male,0,No,27,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4558,Male,1,No,1,Yes,No,DSL,One year,74,Yes,1,3
4559,Male,0,No,35,Yes,Yes,Fiber optic,Month-to-month,21,No,0,1
4560,Male,0,No,2,Yes,No,DSL,Month-to-month,47,No,0,0
4561,Female,0,No,60,Yes,Yes,Fiber optic,One year,100,No,0,2
4562,Female,0,Yes,49,Yes,Yes,DSL,Month-to-month,19,No,0,1
4563,Male,0,No,3,No,Yes,Fiber optic,Two year,35,Yes,1,1
4564,Female,0,Yes,24,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
4565,Male,0,Yes,62,Yes,No,DSL,Month-to-month,89,No,0,2
4566,Female,0,Yes,25,Yes,No,DSL,One year,89,Yes,1,0
4567,Female,0,Yes,10,Yes,No,Fiber optic,One year,89,No,0,0
4568,Male,0,Yes,67,Yes,Yes,Fiber optic,Month-to-month,54,No,0,2
4569,Male,1,No,7,Yes,No,Fiber optic,One year,85,Yes,1,3
4570,Male,0,Yes,24,Yes,No,DSL,Month-to-month,81,No,0,0
4571,Male,1,No,72,Yes,No,DSL,Month-to-month,116,No,0,3
4572,Male,0,No,53,Yes,No,Fiber optic,Month-to-month,74,No,0,2
4573,Male,1,No,2,Yes,Yes,Fiber optic,Month-to-month,87,Yes,1,3
4574,Female,0,No,5,Yes,No,DSL,Two year,76,Yes,1,0
4575,Female,0,No,52,No,Yes,Fiber optic,One year,35,No,0,1
4576,Female,0,Yes,72,Yes,Yes,DSL,Month-to-month,74,No,0,2
4577,Male,0,Yes,70,Yes,No,DSL,Month-to-month,79,No,0,2
4578,Male,0,No,9,Yes,Yes,Fiber optic,One year,20,No,0,1
4579,Female,0,No,2,Yes,No,DSL,Month-to-month,20,No,0,1
4580,Female,0,No,28,Yes,Yes,Fiber optic,Month-to-month,60,No,0,0
4581,Male,0,No,72,Yes,No,DSL,Two year,86,No,0,2
4582,Male,0,No,42,No,No,DSL,Two year,40,No,0,1
4583,Female,0,No,11,Yes,Yes,DSL,Two year,102,Yes,1,0
4584,Female,0,Yes,61,Yes,Yes,DSL,Two year,50,No,0,2
4585,Male,0,Yes,63,Yes,Yes,DSL,Two year,76,No,0,2
4586,Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,46,Yes,1,0
4587,Male,0,Yes,23,Yes,Yes,Fiber optic,Two year,48,Yes,1,1
4588,Female,0,No,61,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4589,Male,0,No,7,Yes,Yes,Fiber optic,Month-to-month,20,No,0,1
4590,Male,0,No,14,Yes,No,DSL,Two year,20,No,0,1
4591,Female,1,Yes,23,Yes,Yes,Fiber optic,Two year,88,No,0,3
4592,Female,0,No,9,Yes,No,DSL,Month-to-month,92,Yes,1,0
4593,Female,1,No,11,Yes,Yes,DSL,One year,100,Yes,1,3
4594,Female,0,No,48,Yes,No,DSL,Month-to-month,75,No,0,2
4595,Male,0,No,63,Yes,No,Fiber optic,Month-to-month,20,No,0,1
4596,Female,0,No,6,Yes,Yes,DSL,Two year,100,Yes,1,0
4597,Female,0,No,5,No,Yes,Fiber optic,One year,51,No,0,0
4598,Male,0,No,70,Yes,No,Fiber optic,Month-to-month,88,No,0,2
4599,Male,0,No,8,Yes,Yes,DSL,Month-to-month,66,No,0,0
4600,Female,0,Yes,46,Yes,No,DSL,One year,25,No,0,1
4601,Male,0,Yes,6,Yes,Yes,Fiber optic,Two year,20,No,0,1
4602,Female,0,Yes,68,Yes,Yes,Fiber optic,Month-to-month,84,No,0,2
4603,Male,0,Yes,31,Yes,Yes,DSL,Two year,21,No,0,1
4604,Female,0,Yes,23,Yes,No,DSL,Month-to-month,20,No,0,1
4605,Female,0,No,6,Yes,No,Fiber optic,Month-to-month,84,Yes,1,0
4606,Male,0,No,1,Yes,Yes,DSL,Two year,51,Yes,1,0
4607,Male,0,No,2,Yes,Yes,DSL,Two year,79,No,0,0
4608,Male,1,No,43,Yes,No,DSL,Month-to-month,94,No,0,3
4609,Male,0,Yes,46,Yes,Yes,DSL,Two year,20,No,0,1
4610,Male,0,No,49,Yes,Yes,DSL,One year,99,No,0,2
4611,Male,0,No,51,Yes,Yes,Fiber optic,One year,95,Yes,1,2
4612,Male,0,Yes,28,Yes,Yes,DSL,Two year,93,No,0,0
4613,Male,0,No,65,Yes,No,DSL,Two year,92,Yes,1,2
4614,Male,0,No,51,Yes,Yes,Fiber optic,Month-to-month,83,No,0,2
4615,Male,0,No,1,Yes,No,DSL,Month-to-month,21,No,0,1
4616,Male,0,Yes,1,Yes,Yes,DSL,Two year,75,Yes,1,0
4617,Female,0,No,24,Yes,No,DSL,Month-to-month,20,No,0,1
4618,Female,0,No,48,No,No,DSL,Month-to-month,35,Yes,1,1
4619,Male,1,No,1,Yes,No,Fiber optic,Month-to-month,80,Yes,1,3
4620,Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,54,No,0,0
4621,Male,0,No,27,Yes,Yes,Fiber optic,Two year,55,No,0,0
4622,Male,0,Yes,1,Yes,No,DSL,Month-to-month,50,Yes,1,0
4623,Female,0,Yes,70,No,No,Fiber optic,Month-to-month,58,No,0,2
4624,Male,0,No,35,Yes,Yes,Fiber optic,Month-to-month,75,Yes,1,0
4625,Male,0,No,67,No,No,Fiber optic,Month-to-month,49,No,0,2
4626,Male,0,No,2,Yes,No,Fiber optic,Month-to-month,46,Yes,1,0
4627,Female,0,Yes,15,Yes,Yes,Fiber optic,Month-to-month,21,No,0,1
4628,Female,0,No,1,Yes,Yes,Fiber optic,One year,20,No,0,1
4629,Male,0,Yes,62,Yes,No,DSL,Month-to-month,25,No,0,1
4630,Female,0,Yes,36,Yes,No,DSL,Month-to-month,20,No,0,1
4631,Male,0,No,1,Yes,Yes,DSL,Month-to-month,20,Yes,1,1
4632,Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,105,No,0,2
4633,Male,0,No,70,Yes,No,DSL,Month-to-month,79,No,0,2
4634,Male,0,No,1,Yes,Yes,DSL,Two year,54,Yes,1,0
4635,Male,0,No,24,Yes,No,DSL,Month-to-month,58,No,0,0
4636,Male,1,No,45,Yes,No,DSL,Two year,63,Yes,1,3
4637,Male,0,No,29,Yes,No,DSL,One year,20,No,0,1
4638,Female,0,Yes,33,Yes,No,DSL,One year,89,No,0,2
4639,Female,0,No,7,Yes,Yes,Fiber optic,Month-to-month,100,No,0,0
